Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Brunei Darussalam,BRN,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,33.9712905884,28.2296657562,29.1866035461,28.7081336975,33.0188674927,34.9056587219,36.4485969543,40.5660362244,41.0377349854,34.8039207458
Brunei Darussalam,BRN,Voice and Accountability: Standard Error,VA.STD.ERR,0.2496798486,0.2195237279,0.2126250863,0.2081097811,0.1661417633,0.1624097228,0.1595407277,0.1540804803,0.1480862349,0.1710868776
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,0.0584328882,-0.1008684784,-0.2334967852,-0.3036518395,-0.2471227944,-0.2069802433,-0.2250054032,-0.2383431643,-0.2941380143,-0.2838941813
Bulgaria,BGR,Control of Corruption: Number of Sources,CC.NO.SRC,9,13,13,13,13,13,14,14,13,13
Bulgaria,BGR,Control of Corruption: Percentile Rank,CC.PER.RNK,57.0731697083,55.6097564697,52.4271850586,47.0873794556,51.1961708069,52.3809509277,53.0805702209,52.1531105042,49.7607650757,48.5576934814
Bulgaria,BGR,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,51.4563102722,45.1456298828,40.5797119141,37.6811599731,39.047618866,42.1800956726,40.0943412781,41.9047622681,38.5714302063,37.799041748
Bulgaria,BGR,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,63.5922317505,60.6796112061,57.4879226685,56.038646698,58.5714302063,58.7677726746,57.0754699707,57.6190490723,55.7142868042,55.9808616638
Bulgaria,BGR,Control of Corruption: Standard Error,CC.STD.ERR,0.1432885677,0.132054314,0.1316681951,0.1247798055,0.1347490996,0.1287201196,0.1246352792,0.1207902804,0.126263544,0.1294858754
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,0.1934914291,-0.0037378026,-0.0031853202,-0.0476441644,0.161330834,0.1104217619,0.1085757464,0.1362747848,0.153200075,0.0901186243
Bulgaria,BGR,Government Effectiveness: Number of Sources,GE.NO.SRC,7,10,10,10,10,10,10,10,10,10
Bulgaria,BGR,Government Effectiveness: Percentile Rank,GE.PER.RNK,60.9756088257,55.1219520569,53.8834953308,52.9126205444,59.8086128235,58.8516731262,60.1895751953,60.2870826721,59.3301429749,57.6923065186
Bulgaria,BGR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,52.4271850586,45.1456298828,45.4106292725,42.5120773315,50,46.6666679382,47.6415100098,47.1428565979,48.0952377319,44.4976081848
Bulgaria,BGR,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,68.9320373535,65.0485458374,64.2512054443,64.2512054443,67.1428604126,66.6666641235,66.509437561,67.1428604126,68.0952377319,70.3349304199
Bulgaria,BGR,Government Effectiveness: Standard Error,GE.STD.ERR,0.1787335426,0.1805615723,0.1913980991,0.1950164139,0.1929879189,0.1992129982,0.1959218234,0.1947761774,0.1932273209,0.2038774788
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1316445321,0.3916665614,0.3524417281,0.3498348594,0.3184204698,0.3274322748,0.2790123522,0.3508836925,0.1476451755,0.0817534626
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,8,8,8,8,8,9,9,9,9
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,51.9230766296,58.6538467407,57.2115402222,56.9377975464,54.0284347534,56.1320762634,55.6603775024,59.7156410217,52.6066360474,50
Bulgaria,BGR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,35.8851661682,45.933013916,42.1052627563,42.8571434021,41.9811325073,43.6619720459,42.2535209656,43.8679237366,38.2075462341,35.2657012939
Bulgaria,BGR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,65.550239563,70.3349304199,71.7703323364,70.9523773193,69.8113174438,70.8920211792,69.0140838623,69.3396224976,64.6226425171,59.9033813477
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2777670324,0.2399656475,0.2369179875,0.2391100526,0.2370533347,0.2373333722,0.236988768,0.2204793394,0.2232997566,0.1997049004
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,0.6437945962,0.5736941099,0.6244592071,0.6886097789,0.6628721356,0.6473889947,0.5451074243,0.5441624522,0.5187265873,0.5744015574
Bulgaria,BGR,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,11,11,11,11,11,12,12,12,12
Bulgaria,BGR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,69.1176452637,67.1568603516,69.9029159546,72.3300933838,72.7272720337,74.1626815796,70.6161117554,69.3779907227,67.9425811768,71.1538467407
Bulgaria,BGR,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,62.9268302917,60,62.3188400269,63.2850227356,63.8095245361,63.3333320618,58.9622650146,58.5714302063,59.047618866,62.6794242859
Bulgaria,BGR,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,75.6097564697,76.0975646973,78.2608718872,79.2270507813,77.6190490723,78.5714263916,75.943397522,75.7142868042,75.7142868042,77.5119628906
Bulgaria,BGR,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1685601473,0.1702024788,0.1708997637,0.1736618727,0.1640901417,0.162445426,0.1533949822,0.166097641,0.167982772,0.1739146858
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,-0.1596369296,-0.1390417814,-0.1048209146,-0.1595276445,-0.073896043,-0.1039492264,-0.1367079616,-0.1237727776,-0.1373403221,-0.0776245818
Bulgaria,BGR,Rule of Law: Number of Sources,RL.NO.SRC,11,15,15,15,15,15,16,16,15,14
Bulgaria,BGR,Rule of Law: Percentile Rank,RL.PER.RNK,47.8468894958,50.7177047729,52.1531105042,50.4807701111,53.0805702209,51.6587677002,50.7042236328,51.1848335266,51.1848335266,55.7692298889
Bulgaria,BGR,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,40,44.2857131958,46.1904754639,41.6267929077,45.7547187805,45.7547187805,45.7943916321,45.7547187805,44.8113212585,45.933013916
Bulgaria,BGR,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,55.7142868042,55.2380943298,57.1428565979,55.0239219666,58.4905662537,57.5471687317,57.0093460083,58.0188674927,54.7169799805,63.1578941345
Bulgaria,BGR,Rule of Law: Standard Error,RL.STD.ERR,0.1548233181,0.1378229111,0.1380149126,0.1360132396,0.1303268969,0.1271313578,0.1197143346,0.1219461113,0.1247752532,0.1313094348
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,0.5736569762,0.5530370474,0.6777912378,0.5562656522,0.5557074547,0.5241060257,0.4395309389,0.3841386437,0.3179265857,0.3405889571
Bulgaria,BGR,Voice and Accountability: Number of Sources,VA.NO.SRC,10,14,14,14,14,14,15,15,14,12
Bulgaria,BGR,Voice and Accountability: Percentile Rank,VA.PER.RNK,65.3846130371,63.9423065186,68.2692337036,64.9038467407,64.9289093018,64.4549789429,61.5023460388,59.2417068481,58.293838501,59.6059112549
Bulgaria,BGR,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,59.3301429749,56.9377975464,60.2870826721,57.8947372437,57.5471687317,57.0754699707,56.0747680664,56.1320762634,55.6603775024,53.4313735962
Bulgaria,BGR,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,72.7272720337,71.7703323364,74.1626815796,69.8564605713,69.3396224976,69.3396224976,67.2897186279,65.5660400391,63.6792449951,67.1568603516
Bulgaria,BGR,Voice and Accountability: Standard Error,VA.STD.ERR,0.1597325206,0.1267900318,0.1275247931,0.1289867461,0.1313785017,0.1287830919,0.1250910312,0.1191399023,0.1186400279,0.1275158077
Burkina Faso,BFA,Control of Corruption: Estimate,CC.EST,-0.090967983,-0.3292262554,-0.3513588309,-0.3281346858,-0.3810772896,-0.3886223137,-0.3915546536,-0.5199748874,-0.5760521889,-0.5250025988
Burkina Faso,BFA,Control of Corruption: Number of Sources,CC.NO.SRC,7,11,11,12,12,12,13,14,14,13
Burkina Faso,BFA,Control of Corruption: Percentile Rank,CC.PER.RNK,54.1463432312,44.8780479431,45.1456298828,45.1456298828,42.583732605,43.8095245361,43.1279602051,37.799041748,34.449760437,37.0192298889
Burkina Faso,BFA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,39.3203887939,33.9805831909,32.367149353,32.8502426147,29.047618866,29.8578205109,28.3018875122,25.2380943298,22.8571434021,25.8373203278
Burkina Faso,BFA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,63.1067962646,56.7961158752,57.4879226685,56.038646698,55.7142868042,54.9763031006,56.1320762634,50.4761886597,49.047618866,47.8468894958
Burkina Faso,BFA,Control of Corruption: Standard Error,CC.STD.ERR,0.2196269482,0.1558293402,0.159785226,0.1541905403,0.1620522588,0.1605325192,0.1585320085,0.1451254338,0.1423879117,0.1425265521
Burkina Faso,BFA,Government Effectiveness: Estimate,GE.EST,-0.5955012441,-0.7430961728,-0.7280189991,-0.4660587013,-0.5829566121,-0.560765028,-0.5430465937,-0.6303672194,-0.6808619499,-0.5582411289
Burkina Faso,BFA,Government Effectiveness: Number of Sources,GE.NO.SRC,6,10,10,11,11,11,11,11,12,12
Burkina Faso,BFA,Government Effectiveness: Percentile Rank,GE.PER.RNK,33.1707305908,26.8292675018,25.2427177429,39.8058242798,34.9282302856,35.4067001343,36.9668235779,31.100479126,29.6650714874,30.7692298889
Burkina Faso,BFA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,16.9902915955,15.5339803696,16.4251213074,21.2560386658,20.952381134,20.476190567,20.7547168732,18.571428299,17.6190471649,18.6602878571
Burkina Faso,BFA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,47.5728149414,38.3495140076,40.5797119141,48.7922706604,46.6666679382,46.1904754639,47.1698112488,43.3333320618,41.4285697937,44.4976081848
Burkina Faso,BFA,Government Effectiveness: Standard Error,GE.STD.ERR,0.2134152353,0.1709103733,0.1872006506,0.1834612936,0.1806909442,0.1838533431,0.1841507703,0.1829025298,0.1673609763,0.1819374114
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.075130865,0.1463043988,0.2868714035,0.0965096131,0.0149903605,-0.147422716,-0.5816739798,-0.5867239237,-0.7955054045,-0.7876188755
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,7,7,7,7,7,7,8,8,8
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,43.2692298889,51.9230766296,53.8461532593,48.3253593445,45.0236968994,40.5660362244,28.3018875122,26.5402851105,20.3791465759,19.4174766541
Burkina Faso,BFA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,27.2727279663,37.3205757141,39.2344512939,32.8571434021,31.6037731171,26.2910804749,18.3098583221,18.8679237366,13.2075471878,10.6280193329
Burkina Faso,BFA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,60.2870826721,63.6363639832,70.3349304199,62.3809509277,59.4339637756,53.99061203,39.4366188049,38.6792449951,32.5471687317,29.9516906738
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3185094893,0.2469980121,0.2420981526,0.2439899445,0.2415900081,0.2417864352,0.2428408712,0.2230043262,0.2256100625,0.2047988027
Burkina Faso,BFA,Regulatory Quality: Estimate,RQ.EST,-0.4170107543,-0.3146391809,-0.2467501014,-0.1746213287,-0.0889685303,-0.1390907764,-0.1581325382,-0.1194280162,-0.1818810403,-0.3347888589
Burkina Faso,BFA,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,10,10,10,10,10,10,11,11,11
Burkina Faso,BFA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,39.7058830261,43.6274528503,46.1165046692,49.5145645142,51.1961708069,48.3253593445,47.3933639526,47.8468894958,46.8899536133,42.7884597778
Burkina Faso,BFA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,24.3902435303,28.7804870605,31.4009666443,36.7149772644,39.047618866,37.1428565979,36.3207550049,36.6666679382,34.7619056702,29.6650714874
Burkina Faso,BFA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,51.2195129395,54.1463432312,54.1062812805,55.0724639893,56.6666679382,54.2857131958,55.1886787415,56.1904754639,55.7142868042,50.7177047729
Burkina Faso,BFA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1807087362,0.170982793,0.1698235124,0.1680621207,0.1617281884,0.1614991277,0.1612914652,0.1730057597,0.1684668958,0.1720103174
Burkina Faso,BFA,Rule of Law: Estimate,RL.EST,-0.5124410391,-0.4170219004,-0.3989841044,-0.3397979438,-0.1952996701,-0.1834587455,-0.3661997616,-0.4309469163,-0.5224800706,-0.5333241224
Burkina Faso,BFA,Rule of Law: Number of Sources,RL.NO.SRC,10,14,14,15,15,15,16,17,17,15
Burkina Faso,BFA,Rule of Law: Percentile Rank,RL.PER.RNK,36.8421058655,43.0622024536,43.0622024536,44.7115402222,49.7630348206,49.7630348206,44.6009407043,41.706161499,37.914691925,35.0961532593
Burkina Faso,BFA,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,23.3333339691,30,31.428571701,35.4067001343,42.4528312683,41.0377349854,33.177570343,31.6037731171,27.8301887512,23.9234447479
Burkina Faso,BFA,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,46.6666679382,50,50.952381134,52.1531105042,55.6603775024,56.6037750244,50.4672889709,49.056602478,45.2830200195,45.4545440674
Burkina Faso,BFA,Rule of Law: Standard Error,RL.STD.ERR,0.2022968829,0.1461784244,0.1492517591,0.1413587332,0.140473634,0.1373652965,0.1318411678,0.1314308047,0.1279466003,0.1386900246
Burkina Faso,BFA,Voice and Accountability: Estimate,VA.EST,-0.4596019089,-0.3731234968,-0.3407629728,-0.3203998506,-0.3154144287,-0.2774727345,-0.3050429821,-0.3354219496,-0.2922986746,-0.4126117527
Burkina Faso,BFA,Voice and Accountability: Number of Sources,VA.NO.SRC,11,15,15,16,16,16,17,18,18,14
Burkina Faso,BFA,Voice and Accountability: Percentile Rank,VA.PER.RNK,33.6538467407,35.0961532593,36.0576934814,36.5384597778,38.3886260986,37.914691925,38.0281677246,36.9668235779,38.8625602722,34.4827575684
Burkina Faso,BFA,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,27.2727279663,31.100479126,31.5789470673,32.0574150085,31.1320762634,34.4339637756,31.3084106445,32.5471687317,32.5471687317,29.9019603729
Burkina Faso,BFA,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,41.6267929077,41.6267929077,44.4976081848,44.9760780334,43.8679237366,47.1698112488,44.8598136902,43.3962249756,43.8679237366,41.1764717102
Burkina Faso,BFA,Voice and Accountability: Standard Error,VA.STD.ERR,0.1582971364,0.1155683249,0.1175807342,0.1127261147,0.1138767451,0.1119577661,0.1121644974,0.1082244143,0.1040265113,0.1242581233
Burundi,BDI,Control of Corruption: Estimate,CC.EST,-0.8996869922,-1.0656739473,-1.1164115667,-1.0158004761,-1.0675523281,-1.1056302786,-1.1223720312,-1.4390894175,-1.3667424917,-1.1933531761
Burundi,BDI,Control of Corruption: Number of Sources,CC.NO.SRC,5,8,9,9,9,9,10,11,12,11
Burundi,BDI,Control of Corruption: Percentile Rank,CC.PER.RNK,18.5365848541,11.7073173523,9.2233009338,14.5631065369,13.3971290588,12.3809528351,10.9004735947,1.4354066849,2.3923444748,9.6153850555
Burundi,BDI,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,7.2815532684,4.3689322472,3.38164258,4.347826004,3.3333332539,2.3696682453,2.8301887512,0,0,3.3492822647
Burundi,BDI,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,38.3495140076,23.3009700775,21.7391300201,27.0531406403,24.7619056702,22.7488155365,21.2264156342,10.952381134,12.3809528351,19.1387557983
Burundi,BDI,Control of Corruption: Standard Error,CC.STD.ERR,0.2345515937,0.1823727936,0.1863994151,0.1854898185,0.1906782687,0.1900065988,0.1785622239,0.174825415,0.1730664968,0.1784588546
Burundi,BDI,Government Effectiveness: Estimate,GE.EST,-1.2600761652,-1.0844954252,-1.2351369858,-1.0943317413,-1.0294101238,-1.1004065275,-1.0535111427,-1.3115968704,-1.0300875902,-1.0943067074
Burundi,BDI,Government Effectiveness: Number of Sources,GE.NO.SRC,5,8,8,8,8,8,9,10,11,11
Burundi,BDI,Government Effectiveness: Percentile Rank,GE.PER.RNK,9.2682924271,13.658536911,9.2233009338,13.1067962646,14.3540668488,13.3971290588,14.2180099487,7.6555023193,14.8325357437,14.903845787
Burundi,BDI,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,1.4563106298,5.8252425194,3.38164258,5.3140096664,7.1428570747,5.2380952835,6.1320753098,2.3809523582,9.047618866,7.1770334244
Burundi,BDI,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,21.3592224121,24.7572822571,16.9082126617,21.2560386658,27.6190471649,24.7619056702,26.8867931366,16.1904754639,25.7142848969,21.5311012268
Burundi,BDI,Government Effectiveness: Standard Error,GE.STD.ERR,0.231552124,0.1836985499,0.2054751217,0.19862701,0.2001754194,0.206533879,0.2043765038,0.1938641816,0.1743753403,0.1903669238
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.5146448612,-1.3966498375,-1.3170681,-1.6312923431,-1.2675714493,-1.596097827,-1.7848533392,-1.6853978634,-1.3101613522,-0.8936569095
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,5,5,5,5,5,5,6,6,6
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.7307691574,10.096154213,10.5769233704,9.0909090042,12.7962083817,7.5471696854,5.1886792183,5.6872038841,9.9526062012,17.4757289886
Burundi,BDI,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.8708133698,4.7846889496,7.1770334244,2.8571429253,5.6603775024,3.7558684349,2.8169014454,3.301886797,6.1320753098,9.6618356705
Burundi,BDI,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,20.5741634369,18.6602878571,19.1387557983,13.8095235825,20.7547168732,13.615023613,10.798122406,10.8490562439,18.8679237366,27.0531406403
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3459653258,0.2820343077,0.2785159349,0.2779726088,0.2784076929,0.2718077302,0.2657980323,0.2382331789,0.2393909395,0.2171446234
Burundi,BDI,Regulatory Quality: Estimate,RQ.EST,-1.3583722115,-1.2081558704,-1.2396348715,-1.2274639606,-1.148003459,-1.1045616865,-0.999902904,-0.9581893682,-0.891982615,-0.7730746269
Burundi,BDI,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,8,8,8,8,8,8,9,9,9
Burundi,BDI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,7.8431372643,9.8039216995,9.708738327,9.2233009338,11.004784584,12.9186601639,17.0616111755,20.0956935883,21.5311012268,24.5192298889
Burundi,BDI,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,2.9268293381,4.3902440071,4.8309178352,3.8647344112,6.1904764175,6.1904764175,8.4905662537,10,11.428571701,13.3971290588
Burundi,BDI,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,16.0975608826,19.0243911743,17.3913040161,16.9082126617,21.428571701,22.8571434021,25.9433956146,27.6190471649,29.523809433,33.9712905884
Burundi,BDI,Regulatory Quality: Standard Error,RQ.STD.ERR,0.191024676,0.1827217638,0.1807893813,0.1764745265,0.174317196,0.1724444777,0.1708609462,0.1845413148,0.1796900183,0.1837942451
Burundi,BDI,Rule of Law: Estimate,RL.EST,-1.1845766306,-0.9746930003,-1.0892809629,-1.0463703871,-1.1643437147,-1.1903488636,-1.1169089079,-1.0785514116,-1.0462657213,-0.9337996244
Burundi,BDI,Rule of Law: Number of Sources,RL.NO.SRC,8,11,12,12,12,11,12,13,14,13
Burundi,BDI,Rule of Law: Percentile Rank,RL.PER.RNK,11.483253479,17.7033500671,12.4401912689,15.3846149445,11.8483409882,10.9004735947,13.615023613,15.1658763885,15.1658763885,16.8269233704
Burundi,BDI,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,4.2857141495,10.476190567,7.1428570747,8.1339712143,4.7169809341,4.7169809341,5.6074767113,7.0754718781,8.962264061,8.1339712143
Burundi,BDI,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,24.7619056702,29.047618866,22.8571434021,22.4880390167,19.8113212585,18.8679237366,21.0280380249,23.1132068634,24.528301239,27.2727279663
Burundi,BDI,Rule of Law: Standard Error,RL.STD.ERR,0.2124444842,0.1599635035,0.1611011028,0.1562487334,0.151938796,0.1511773169,0.1443787366,0.1409790963,0.136281088,0.1464319378
Burundi,BDI,Voice and Accountability: Estimate,VA.EST,-0.6381496787,-0.7475722432,-0.7373559475,-0.7054325342,-0.7096075416,-0.9434164166,-0.9259693623,-0.8913692832,-0.9502696991,-1.0189335346
Burundi,BDI,Voice and Accountability: Number of Sources,VA.NO.SRC,8,11,12,12,12,11,12,13,14,11
Burundi,BDI,Voice and Accountability: Percentile Rank,VA.PER.RNK,28.3653850555,25.9615383148,27.8846149445,28.3653850555,29.3838863373,21.8009471893,23.4741783142,22.2748813629,22.2748813629,21.1822662354
Burundi,BDI,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,22.966506958,21.5311012268,20.5741634369,21.5311012268,21.2264156342,13.6792449951,14.0186920166,16.5094337463,15.0943393707,13.7254905701
Burundi,BDI,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,36.8421058655,32.0574150085,32.0574150085,33.0143547058,32.5471687317,29.2452831268,28.5046730042,28.3018875122,27.3584899902,26.4705886841
Burundi,BDI,Voice and Accountability: Standard Error,VA.STD.ERR,0.1868558824,0.1428756863,0.1362499148,0.138730675,0.1423151195,0.1421289444,0.1396123469,0.1302568018,0.1223164126,0.1382844895
Cabo Verde,CPV,Control of Corruption: Estimate,CC.EST,0.3439254761,0.6335704327,0.7871323824,0.7770432234,0.770491004,0.7979346514,0.8614962697,0.7885854244,0.7640688419,0.9035270214
Cabo Verde,CPV,Control of Corruption: Number of Sources,CC.NO.SRC,5,6,6,6,6,7,7,7,8,8
Cabo Verde,CPV,Control of Corruption: Percentile Rank,CC.PER.RNK,65.8536605835,73.6585388184,74.7572784424,75.2427215576,74.6411514282,74.7619018555,77.2511825562,74.1626815796,74.6411514282,79.8076934814
Cabo Verde,CPV,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,55.339805603,65.5339813232,70.0483093262,69.5652160645,70.9523773193,71.5639801025,71.6981124878,70,69.0476226807,70.3349304199
Cabo Verde,CPV,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,73.7864074707,80.5825271606,85.0241546631,83.0917892456,82.8571395874,82.9383850098,83.9622650146,82.8571395874,80.9523773193,84.2105255127
Cabo Verde,CPV,Control of Corruption: Standard Error,CC.STD.ERR,0.2478813678,0.2153910697,0.2185908556,0.2136117071,0.2085189223,0.1929155737,0.1987170279,0.2029578537,0.2012926042,0.2084544301
Cabo Verde,CPV,Government Effectiveness: Estimate,GE.EST,-0.2266479731,0.101071164,0.3414956629,0.0551499091,0.0351154841,-0.0207794905,0.1554419249,0.1033421308,0.0580655523,-0.0055352622
Cabo Verde,CPV,Government Effectiveness: Number of Sources,GE.NO.SRC,5,6,6,6,6,7,7,7,8,8
Cabo Verde,CPV,Government Effectiveness: Percentile Rank,GE.PER.RNK,47.8048782349,57.5609741211,64.5631103516,57.2815551758,57.416267395,55.0239219666,60.6635055542,58.8516731262,56.9377975464,55.2884597778
Cabo Verde,CPV,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,32.5242729187,45.6310691833,52.6570053101,45.8937187195,45.7142868042,43.3333320618,48.1132087708,45.7142868042,45.2380943298,42.1052627563
Cabo Verde,CPV,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,60.1941757202,68.4466018677,76.8115921021,66.6666641235,65.7142868042,65.2380981445,68.3962249756,67.1428604126,64.7619018555,65.550239563
Cabo Verde,CPV,Government Effectiveness: Standard Error,GE.STD.ERR,0.2367806137,0.2223097533,0.2314159125,0.2253509313,0.2287937552,0.2134052068,0.2150080204,0.2106338292,0.1865517199,0.2043765336
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7819641232,0.96762532,0.9012365341,0.8280959725,0.8425475955,0.8571441174,0.7234170437,0.8091508746,0.773594141,0.4075378478
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,3,3,3,4,5,4,5,5,5
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,69.7115402222,80.7692337036,78.3653869629,74.6411514282,77.2511825562,77.3584899902,69.8113174438,72.0379180908,69.6682434082,59.7087364197
Cabo Verde,CPV,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,51.6746406555,60.2870826721,57.8947372437,54.2857131958,57.0754699707,58.2159614563,55.3990592957,59.9056587219,58.9622650146,46.8599052429
Cabo Verde,CPV,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.0430603027,99.5215301514,98.5645904541,96.6666641235,94.3396224976,92.9577484131,91.5492935181,91.509437561,90.5660400391,72.4637680054
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4016900957,0.3169530034,0.319242835,0.3214384615,0.2900592685,0.2718077302,0.3013197184,0.2477698475,0.2485086322,0.2229262739
